i9_health,i1_health,i2_health,i7a_health,i5_health_1,i5_health_2,i5_health_3,i5_health_4,i5_health_5,i10_health,i11_health,i12_health_1,i12_health_2,i12_health_3,i12_health_4,i12_health_5,i12_health_6,i12_health_7,i12_health_8,i12_health_11,i12_health_15,i12_health_16,i12_health_17,i12_health_18,i12_health_19,i12_health_20,i13_health,weight,age,household_size,household_children,employment_status,gender_Female,gender_Male
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,7.0,0.7690793909999999,51.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,5.0,6.0,1.1066959379999999,61.0,1.0,0.0,1.0,0.0,1.0
1.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,4.0,4.0,5.0,1.0,1.0,5.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,4.0,12.0,0.803665801,57.0,1.0,0.0,1.0,0.0,1.0
0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.7690793909999999,62.0,0.0,0.0,1.0,0.0,1.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,6.0,0.824751852,30.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0,4.0,5.0,10.0,0.701222628,57.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,0.891544133,29.0,1.0,1.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,6.0,0.9132329579999999,58.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,5.0,5.0,20.0,0.7587357929999999,57.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,4.0,2.0,4.0,10.0,0.8455966840000001,22.0,1.0,0.0,1.0,1.0,0.0
1.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,10.0,0.891544133,29.0,1.0,1.0,1.0,1.0,0.0
1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,4.0,5.0,6.0,0.647425824,22.0,1.0,1.0,1.0,1.0,0.0
1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,0.891544133,21.0,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.1044486410000003,30.0,1.0,1.0,0.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.8262191990000001,23.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,5.0,5.0,15.0,0.893984384,29.0,1.0,1.0,1.0,0.0,1.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,5.0,6.0,1.13617654,22.0,1.0,0.0,0.0,1.0,0.0
1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,8.0,3.060061275,29.0,1.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,30.0,1.309152265,49.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,5.0,2.181311863,75.0,1.0,0.0,1.0,0.0,1.0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,5.0,4.0,5.0,3.0,2.385339069,65.0,0.0,0.0,0.0,1.0,0.0
0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,10.0,1.380288077,57.0,1.0,0.0,0.0,1.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,8.0,1.5629212769999998,24.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,1.8335425440000002,18.0,1.0,1.0,0.0,1.0,0.0
1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,0.8262191990000001,21.0,1.0,0.0,1.0,0.0,1.0
0.0,12.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,6.0,5.998426188,24.0,1.0,1.0,0.0,0.0,1.0
0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,5.0,1.0,20.0,3.226336772,21.0,1.0,1.0,0.0,0.0,1.0
1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,1.0,2.0,4.0,3.0,5.0,0.6491978979999999,20.0,1.0,1.0,1.0,0.0,1.0
1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,5.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,4.0,3.0,15.0,0.893984384,19.0,1.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0.89064753,66.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.380288077,52.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,4.0,4.0,6.0,1.340409897,31.0,0.0,1.0,1.0,1.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.13617654,19.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,1.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,8.0,0.784614838,20.0,1.0,1.0,1.0,1.0,0.0
1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,0.752735061,28.0,1.0,1.0,0.0,1.0,0.0
0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,4.0,5.0,2.0,1.0,5.0,2.0,5.0,5.0,3.0,5.0,1.0,2.0,3.0,3.0,0.6491978979999999,21.0,1.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,10.0,0.6819187240000001,66.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0.893984384,20.0,1.0,0.0,1.0,0.0,1.0
0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,0.892745438,22.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,0.6819187240000001,69.0,0.0,0.0,0.0,1.0,0.0
1.0,5.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,1.08046162,20.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,1.410829707,32.0,1.0,1.0,1.0,0.0,1.0
1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,0.89064753,65.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.228058133,19.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.795530445,44.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,0.6491978979999999,22.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,5.0,2.0,5.0,5.0,3.0,3.0,5.0,2.0,2.0,4.0,5.0,5.0,3.0,8.0,0.752735061,24.0,1.0,1.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,9.0,1.8426712019999998,30.0,1.0,0.0,0.0,0.0,1.0
1.0,3.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,0.8262191990000001,20.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,3.0,5.0,10.0,4.946070717,75.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,150.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,6.0,1.8426712019999998,40.0,1.0,1.0,1.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,5.0,1.0,3.0,3.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,5.0,4.0,70.0,0.8262191990000001,25.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,0.7139414059999999,19.0,0.0,1.0,1.0,1.0,0.0
1.0,9.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,5.0,5.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,3.0,9.0,0.752735061,19.0,1.0,1.0,0.0,1.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,25.0,1.410829707,38.0,1.0,1.0,1.0,0.0,1.0
0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,4.0,5.0,2.0,1.0,1.0,5.0,4.0,4.0,0.6491978979999999,18.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,1.795530445,44.0,0.0,0.0,0.0,0.0,1.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,3.0,5.0,3.0,0.6491978979999999,20.0,1.0,1.0,1.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,5.0,5.0,7.0,1.275660437,56.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,0.893984384,22.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,4.0,4.0,5.0,0.546624782,28.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,0.6491978979999999,20.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,8.0,1.309152265,61.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,1.08046162,23.0,1.0,0.0,1.0,1.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,0.7139414059999999,18.0,1.0,0.0,1.0,1.0,0.0
0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.002344263,47.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,4.0,1.0,4.0,5.0,4.0,8.0,0.7139414059999999,24.0,1.0,1.0,1.0,1.0,0.0
1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,0.6491978979999999,19.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,3.0,6.0,0.8262191990000001,25.0,0.0,0.0,1.0,0.0,1.0
1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,25.0,1.309152265,62.0,0.0,0.0,1.0,1.0,0.0
0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,1.275660437,57.0,1.0,1.0,0.0,1.0,0.0
1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,1.0,2.0,4.0,5.0,20.0,1.1001503129999999,35.0,1.0,1.0,0.0,1.0,0.0
1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,10.0,1.309152265,60.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,0.546624782,19.0,1.0,1.0,1.0,1.0,0.0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0,10.0,1.08046162,20.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,1.691109595,28.0,0.0,1.0,1.0,0.0,1.0
1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,25.0,1.228058133,19.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,15.0,1.1001503129999999,40.0,1.0,0.0,1.0,1.0,0.0
0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,0.7139414059999999,19.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,20.0,1.340409897,36.0,0.0,0.0,0.0,1.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,8.0,1.410829707,39.0,1.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,10.0,2.385339069,67.0,0.0,0.0,1.0,1.0,0.0
1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,0.8262191990000001,21.0,1.0,0.0,1.0,0.0,1.0
1.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,0.847911172,19.0,1.0,0.0,1.0,0.0,1.0
0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,3.5751572360000003,23.0,1.0,1.0,1.0,0.0,1.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,8.0,0.8262191990000001,24.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,4.0,10.0,0.973385333,36.0,1.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,2.0,5.0,4.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,10.0,0.7989124679999999,39.0,1.0,1.0,1.0,1.0,0.0
1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,2.0,5.0,5.0,4.0,5.0,1.0,3.0,3.0,4.0,8.0,0.6491978979999999,18.0,1.0,1.0,1.0,0.0,1.0
0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,10.0,1.8426712019999998,42.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,15.0,0.893984384,18.0,0.0,0.0,1.0,0.0,1.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,3.0,0.893984384,20.0,1.0,1.0,1.0,0.0,1.0
1.0,4.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,4.0,2.0,5.0,4.0,2.0,4.0,5.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,5.0,1.9427969969999999,35.0,1.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,20.0,1.6945576219999998,29.0,1.0,1.0,1.0,1.0,0.0
1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,1.0,4.0,3.0,5.0,8.0,1.1001503129999999,41.0,1.0,1.0,0.0,1.0,0.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,12.0,0.6491978979999999,24.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.7989124679999999,43.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,1.0,2.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,23.0,0.6491978979999999,23.0,1.0,1.0,0.0,0.0,1.0
1.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,1.0,1.0,4.0,5.0,10.0,1.795530445,33.0,1.0,1.0,0.0,0.0,1.0
